ome	zstar	zpr	zppr	zstarFi	zprFi	zpprFi	zprS	zpprS	zC
55.486467197441	25.182376736300313	25.107065545814528	1.9461135031472805	25.039539961112503	25.000456830483156	1.3984704971139195	24.954785148053833	1.4412856833278318	(24.954785148053833+1.4412856833278318j)
50.86259787076453	25.079439090620422	25.002857910662055	1.9584078736013146	24.931953525960083	24.893028801018428	1.3926319443056492	24.85257770293933	1.4386159128278788	(24.85257770293933+1.4386159128278788j)
46.95009263840157	24.983905451035902	24.906227905107805	1.9685891204440586	24.83455938332947	24.79533294743521	1.3952791082617793	24.756678971706613	1.446566549302267	(24.756678971706613+1.446566549302267j)
43.596516420355464	24.894745923483335	24.816130790474478	1.9768730826370164	24.74628385377634	24.706282656648472	1.4064714221989765	24.663944255671293	1.4661002637254643	(24.663944255671293+1.4661002637254643j)
40.69008347062001	24.81118257644846	24.731760457133955	1.9836344251915023	24.666273684837005	24.625001313830456	1.4263126547608516	24.58260497710827	1.4834827822479373	(24.58260497710827+1.4834827822479373j)
38.14695446636467	24.7325696541159	24.65244908970006	1.989159514830686	24.59383553358238	24.550761825363715	1.4549364409358128	24.504888089479838	1.5084271002430654	(24.504888089479838+1.5084271002430654j)
33.90840576663305	24.588138329243456	24.506871870654876	1.9974427684707234	24.456086032107706	24.410770526980414	1.488094852137487	24.368438621626993	1.5607413759755537	(24.368438621626993+1.5607413759755537j)
30.51756648347228	24.457999499349526	24.375854120988514	2.002866790994602	24.33582303977969	24.287632224080184	1.5307527466230086	24.248389885991042	1.6220526470721521	(24.248389885991042+1.6220526470721521j)
27.743243219811465	24.339506935266478	24.256727868115206	2.0056796813270292	24.230332871977296	24.17856959689394	1.5829729419606302	24.14385917116324	1.6836532156226485	(24.14385917116324+1.6836532156226485j)
25.431307019771904	24.230670419145824	24.14749542442365	2.005954557986624	24.137625217421053	24.081511403425523	1.6449193485904157	24.051340440605152	1.745410428702736	(24.051340440605152+1.745410428702736j)
23.475053207675302	24.129968877570466	24.046632354025405	2.0037141669554264	24.05620772571443	23.99486634400005	1.7168340852558106	23.965255565230038	1.8169850952694564	(23.965255565230038+1.8169850952694564j)
21.798264149730112	24.036235066647418	23.952962580031052	1.9990447265539726	23.984933564597867	23.917370359929006	1.799008939433821	23.8830209863845	1.9029901450067161	(23.8830209863845+1.9029901450067161j)
20.34504690932036	23.948578295568804	23.865574338084098	1.9921756680501015	23.922897350071814	23.847982121943687	1.8917627582567842	23.811072634845686	1.9793540331632538	(23.811072634845686+1.9793540331632538j)
19.07348178065259	23.866257369768388	23.78371304114559	1.9832384668680243	23.869364348534077	23.785811740023572	1.9954233313325742	23.742797343053287	2.063751469056447	(23.742797343053287+2.063751469056447j)
16.954206476379728	23.71559012601744	23.634381311760507	1.9609270857330432	23.751947415108845	23.658579409812408	2.103954923399284	23.623356242474742	2.223622984473299	(23.623356242474742+2.223622984473299j)
15.258786152117517	23.580977953944167	23.501414963949234	1.9354627241731726	23.654184382869172	23.549362258982057	2.2244046425961574	23.51813481795037	2.383522372105078	(23.51813481795037+2.383522372105078j)
13.871624015179727	23.459946666461576	23.38212185698688	1.9093127188174288	23.572956795964892	23.454829782009526	2.356958209512094	23.425965223808376	2.531886472323369	(23.425965223808376+2.531886472323369j)
12.715655530984325	23.350691630541906	23.274489060858592	1.8849293304083101	23.50582643435535	23.37230252908604	2.5018694711988916	23.343741422849742	2.671273236765154	(23.343741422849742+2.671273236765154j)
11.737528325957038	23.2517188396784	23.176876526333473	1.8640878419613058	23.450837939139507	23.29955403973556	2.6594325705359076	23.26577173082592	2.8198618114871317	(23.26577173082592+2.8198618114871317j)
10.899133559753759	23.161777624433398	23.087930292780655	1.8480848247320685	23.406392779879713	23.234685706442182	2.8299475417146014	23.188331733114524	2.985986463234741	(23.188331733114524+2.985986463234741j)
10.172524748163262	23.07973922591959	23.006470136182898	1.837578463461048	23.371163014785445	23.17604177058028	3.0136935000084555	23.12108102723149	3.133680589598074	(23.12108102723149+3.133680589598074j)
9.536742027194265	23.004751079078392	22.931575896189315	1.8334118816206224	23.344030439634363	23.122150183618793	3.2109076680516906	23.05392643942443	3.2891549554693595	(23.05392643942443+3.2891549554693595j)
8.477104136455951	22.872347757191793	22.79794498401855	1.843365517628017	23.255961215689215	23.004336150888925	3.411781107067976	22.933033224843836	3.5768114895516505	(22.933033224843836+3.5768114895516505j)
7.629393803654312	22.758492000537835	22.681088254987902	1.8754182754773636	23.18335419675052	22.897952515968242	3.6265248363210785	22.817374048514644	3.8508017657947904	(22.817374048514644+3.8508017657947904j)
6.935812608908517	22.658920878877414	22.576779239532904	1.9276240724329188	23.122278444771524	22.798683534265603	3.8548397608658584	22.71018089350636	4.09734271294535	(22.71018089350636+4.09734271294535j)
6.357828270766876	22.57009610485595	22.481628382044104	1.996402633263827	23.069957988364006	22.703346038043744	4.096466802224038	22.608672983928578	4.322198783541514	(22.608672983928578+4.322198783541514j)
5.86876459350846	22.489338597372857	22.393089508479658	2.0784351836183736	23.02440286454515	22.609526167950296	4.351143956437862	22.500498129072593	4.550650060623805	(22.500498129072593+4.550650060623805j)
5.44956715109913	22.41460962722275	22.309248781966037	2.170747227369801	22.984155150288387	22.515333674577345	4.618564440924431	22.37826370839914	4.793149575575587	(22.37826370839914+4.793149575575587j)
5.086262697457463	22.344313093789285	22.228648297800596	2.270577566605001	22.948115876016065	22.4192375517744	4.898347665914411	22.27156190430756	5.009334384951241	(22.27156190430756+5.009334384951241j)
4.768371297814176	22.277467672177167	22.150341647399188	2.3765375630088066	22.915426489967736	22.31995662102851	5.1900200050212355	22.155381981143048	5.227530827137533	(22.155381981143048+5.227530827137533j)
4.238552292794533	22.150412651894403	21.99746796515959	2.5984964442887506	22.790010107993805	22.12379833382034	5.470110419992292	21.936960295146125	5.6226090710308565	(21.936960295146125+5.6226090710308565j)
3.8146970837260703	22.028404060748596	21.846510736649652	2.824987450778614	22.669742641699727	21.92605468957672	5.758937158069155	21.714874820505216	5.980162062447129	(21.714874820505216+5.980162062447129j)
3.467906454783942	21.909407283051536	21.69578978654389	3.05202113897159	22.553243837459597	21.725098876221043	6.0554839947215235	21.503845764885767	6.2905985597737155	(21.503845764885767+6.2905985597737155j)
3.1789142617021318	21.792028745458854	21.544386693312735	3.275960752499037	22.439648562177325	21.519858561763108	6.358735336192094	21.300635275151723	6.5633435400153015	(21.300635275151723+6.5633435400153015j)
2.9343824043867275	21.675612061862743	21.39197037186117	3.49510541554664	22.328340240996592	21.30956076945929	6.66763809234045	21.080929773386874	6.823758360023314	(21.080929773386874+6.823758360023314j)
2.7247836683551374	21.559828915791904	21.238471504855017	3.708578031493754	22.218827442455666	21.093616535333105	6.981091202522908	20.83360712094559	7.081541519921558	(20.83360712094559+7.081541519921558j)
2.5431314295726977	21.4444867272047	21.083939666747288	3.915801210763749	22.110685767740225	20.87156746056189	7.297951552248359	20.615654282289995	7.31208784761102	(20.615654282289995+7.31208784761102j)
2.3841857199613554	21.32967168031182	20.928512848337526	4.117310280616102	22.00353347128883	20.643063022430056	7.617048921604008	20.383328973277163	7.531394215804683	(20.383328973277163+7.531394215804683j)
2.1192762025389102	21.101198846769734	20.61544345686304	4.501564599980677	21.730535521774783	20.252688051510535	7.876852210833848	19.951096507514706	7.915676976507392	(19.951096507514706+7.915676976507392j)
1.9073485873377671	20.874106865219137	20.300404840484827	4.86023669516299	21.464715853940756	19.86398652770107	8.133637926397146	19.52819584413286	8.23674072215576	(19.52819584413286+8.23674072215576j)
1.733953264974394	20.64891734716884	19.98447334094496	5.196018946777468	21.205463035093523	19.47666255268955	8.38637456481514	19.137327255420956	8.49872353125165	(19.137327255420956+8.49872353125165j)
1.589457162430741	20.42574754942323	19.668598456724595	5.509754776838988	20.9522237393938	19.090538020386674	8.6340626426838	18.77157555175316	8.713592745547835	(18.77157555175316+8.713592745547835j)
1.4671912291014895	20.204777423978594	19.35361045032198	5.80265398672908	20.704496908474717	18.70554303913121	8.875745143042867	18.395003295937535	8.896970670991035	(18.395003295937535+8.896970670991035j)
1.3623918573789628	19.986161181474444	19.04023427179054	6.0758635309895626	20.461832342480587	18.32170952605829	9.110518253893662	17.993406603156203	9.055451355750085	(17.993406603156203+9.055451355750085j)
1.271565734997341	19.770002509264128	18.729123860029404	6.330317421108291	20.223828526481082	17.93916324066718	9.337540494862946	17.63844889667276	9.19809809138996	(17.63844889667276+9.19809809138996j)
1.1920928777442452	19.556518938144773	18.420728369449368	6.567663154956895	19.9901311613551	17.558115716420716	9.556040829598842	17.276325430481908	9.317101707515011	(17.276325430481908+9.317101707515011j)
1.0596381153048666	19.137644795451227	17.814136300864465	6.993282217320009	19.49885933656867	16.951456001563074	9.636060131317285	16.617358001603616	9.508753336093665	(16.617358001603616+9.508753336093665j)
0.9536743050375669	18.72986378186632	17.223846033044577	7.358459425534827	19.031686723260485	16.369295312825834	9.708309353014439	16.003649321809778	9.633607140389424	(16.003649321809778+9.633607140389424j)
0.8669766418828033	18.333790447011104	16.651705767610785	7.671281977859591	18.586681137719737	15.810201148056823	9.77252553709886	15.454009611309521	9.711136274533098	(15.454009611309521+9.711136274533098j)
0.7947285891102897	17.949578583726776	16.09924514098451	7.937359587663239	18.16212795557643	15.272948330148536	9.828526907901507	14.955386834081612	9.75180164176655	(14.955386834081612+9.75180164176655j)
0.7335956212777764	17.57730893541444	15.567352017627739	8.162067175064285	17.75650399437953	14.756487495218247	9.876209338905472	14.467950718024921	9.756435155271255	(14.467950718024921+9.756435155271255j)
0.6811959344898303	17.216944909055815	15.056506041540457	8.350138790614123	17.368452775266256	14.259915738873408	9.915541080893396	13.976711163656207	9.728067780374168	(13.976711163656207+9.728067780374168j)
0.6357828725514189	16.868366148382442	14.566860206247032	8.505783929042131	16.99676533946688	13.782452927098076	9.946558365446231	13.542580838508734	9.704556433586404	(13.542580838508734+9.704556433586404j)
0.5960464433130146	16.531398163179365	14.098260479250246	8.632854492505981	16.640361455509094	13.323419323928846	9.969359402125702	13.11850612370449	9.658676397693572	(13.11850612370449+9.658676397693572j)
0.5298190611612863	15.891292096821354	13.222952001481497	8.814006176138822	15.958729469900367	12.613839581473474	9.776098265991376	12.364609592082044	9.554581773809625	(12.364609592082044+9.554581773809625j)
0.4768371553609544	15.294359619551301	12.426640753133906	8.916054944016047	15.334380085711192	11.962734394416074	9.593549834222504	11.695040230028269	9.41681744541104	(11.695040230028269+9.41681744541104j)
0.43348832329030323	14.738038597441275	11.703869024850832	8.957077176669074	14.760462258639679	11.363579885233717	9.420206912835729	11.113130828510062	9.267849456775785	(11.113130828510062+9.267849456775785j)
0.3973642965288746	14.219608220885137	11.048843943214372	8.950994663944297	14.231187512640547	10.810857955117042	9.254839182515212	10.60063250348533	9.111733422363788	(10.60063250348533+9.111733422363788j)
0.3667978123206462	13.7363547891003	10.455624346775839	8.908836198468746	13.741631818137474	10.299865161571274	9.096440110213367	10.124045218937459	8.939188208055876	(10.124045218937459+8.939188208055876j)
0.3405979686950023	13.285641486358646	9.918495530491018	8.839214677542552	13.287579899789627	9.826562875030113	8.944184795517879	9.669581521076397	8.750361649510344	(9.669581521076397+8.750361649510344j)
0.3178914375388965	12.86496105408802	9.431901218570319	8.74908351350776	12.865401351200203	9.387458501475479	8.797395910753352	9.269079709719035	8.58449627743235	(9.269079709719035+8.58449627743235j)
0.2980232227667303	12.471951107612528	8.99129616001087	8.643272400754887	12.471952148829754	8.979511295940013	8.655516581278372	8.893606545470568	8.412769401027088	(8.893606545470568+8.412769401027088j)
0.2649095314578564	11.760343475139994	8.228851934833349	8.4018851746413	11.761961331214993	8.356691714118798	8.27704282652778	8.216781896259256	8.057682363757971	(8.216781896259256+8.057682363757971j)
0.23841857839101993	11.135161538190397	7.59781942873511	8.140329379695272	11.140054704507873	7.811584043276632	7.942290195797049	7.614600616203895	7.676514703027519	(7.614600616203895+7.676514703027519j)
0.21674416223237697	10.58322053115429	7.073318296775961	7.872275724562758	10.591265664223544	7.331203419061444	7.643844896287624	7.115202324416964	7.3521883696492845	(7.115202324416964+7.3521883696492845j)
0.19868214875786974	10.093467072739447	6.6342765406840725	7.606868759890918	10.10376998055117	6.90529448044617	7.3758440844561415	6.695909396389319	7.076260177890909	(6.695909396389319+7.076260177890909j)
0.18339890658076255	9.656677997044701	6.264020070174934	7.349386538960439	9.668101958317186	6.525649409200483	7.133589227353786	6.3392997363099255	6.839617528358731	(6.3392997363099255+6.839617528358731j)
0.17029898471002294	9.265155635212055	5.9491864133507075	7.102836754699143	9.276595167821451	6.185621100614992	6.913270536242226	6.0324165292296525	6.634740836923203	(6.0324165292296525+6.634740836923203j)
0.158945719085245	8.912459366208905	5.678935478754051	6.868888103796228	8.922975302744717	5.879768711250103	6.71176639608356	5.765564459224136	6.455728646958548	(5.765564459224136+6.455728646958548j)
0.14901161166092092	8.593227318708156	5.445105053490638	6.647885882552655	8.602060140818088	5.603596168492885	6.526495893410425	5.531390601005157	6.29799292615902	(5.531390601005157+6.29799292615902j)
0.1324547659482315	8.037684203007332	5.059023325617416	6.245850649681955	8.045011056913786	5.182938680506333	6.15299516820681	5.139664371730691	6.032767523750453	(5.139664371730691+6.032767523750453j)
0.11920928937314564	7.570077972118368	4.749069244326892	5.895118473494842	7.574971992443997	4.828352897420456	5.83671217247197	4.824957339647793	5.818412305806765	(4.824957339647793+5.818412305806765j)
0.10837208126299483	7.1700658571903135	4.4898178364132475	5.590293390536112	7.172329946946168	4.525236624613893	5.564579980475965	4.5665721514017665	5.641539283538941	(4.5665721514017665+5.641539283538941j)
0.09934107450229297	6.82272791120816	4.26369441068274	5.326398982679726	6.822674096250855	4.262879193853572	5.326982523179773	4.350624975654337	5.493093347285453	(4.350624975654337+5.493093347285453j)
0.09169945339549114	6.517022763223129	4.059487621234205	5.098249302399274	6.515236103611148	4.033283272836302	5.116730159668092	4.167453317161252	5.366728206426753	(4.167453317161252+5.366728206426753j)
0.08514949244564192	6.244646843052452	3.8699418911041463	4.900935008130818	6.241856553954998	3.8303854757314437	4.928379079114812	4.010123995221167	5.257861790049108	(4.010123995221167+5.257861790049108j)
0.07947285962157169	5.9992698468391135	3.6904168760167213	4.729911413166634	5.996279025473871	3.6495257087947186	4.757764627657014	3.873532399700792	5.16310155725091	(3.873532399700792+5.16310155725091j)
